"('year', '')","('month', '')","('station', '')","('weather_tavg', 'mean')","('weather_tmin', 'mean')","('weather_tmax', 'mean')","('weather_prcp', 'sum')","('weather_prcp', 'max')","('weather_prcp', 'min')","('weather_prcp', 'mean')","('weather_wdir', 'mean')","('weather_wspd', 'mean')","('lon', 'mean')","('lat', 'mean')"
1987,1,Switzerland,-3.2451612903225806,-5.868817204301075,-0.9688172043010752,118.8,15.9,0.0,1.2774193548387096,99.75,14.966666666666667,8.2275,46.8182
1987,2,Ireland,5.3011904761904765,1.388607594936709,8.428749999999999,278.0,80.0,0.0,3.6103896103896105,184.87755102040816,16.447058823529414,-7.3055,53.7798
1987,2,Switzerland,1.2910714285714284,-0.3916666666666667,4.166666666666667,185.2,25.8,0.0,2.2047619047619045,39.0,5.144444444444444,8.2275,46.8182
1987,3,Ireland,5.808602150537635,2.0255555555555556,9.40108695652174,340.0,87.9,0.0,3.6956521739130435,225.7076923076923,20.105813953488372,-7.3055,53.77980000000001
1987,3,Switzerland,2.22741935483871,-1.0516129032258064,6.544086021505376,150.0,10.2,0.0,1.6129032258064515,181.0,10.15,8.2275,46.8182
1987,4,Ireland,9.633333333333333,6.409090909090909,13.333333333333334,225.8,29.2,0.0,2.858227848101266,177.6046511627907,16.16351351351351,-7.3055,53.779799999999994
1987,4,Switzerland,9.935,4.641111111111111,16.03777777777778,182.70000000000002,23.8,0.0,2.0300000000000002,249.0,5.785714285714286,8.2275,46.8182
1987,5,Ireland,10.56989247311828,5.915384615384615,14.777777777777779,62.5,8.4,0.0,0.8802816901408451,255.6078431372549,16.99857142857143,-7.3055,53.77980000000001
1987,5,Switzerland,10.361290322580645,5.853763440860215,15.648387096774194,366.2,22.0,0.0,3.9376344086021504,,7.725,8.2275,46.8182
1987,6,Ireland,12.514444444444443,9.020454545454545,16.19431818181818,316.6,26.9,0.0,4.05897435897436,272.86538461538464,14.496296296296297,-7.3055,53.779799999999994
1987,6,Switzerland,14.593333333333334,10.63,19.90888888888889,595.0,48.4,0.0,6.611111111111111,210.0,7.390000000000001,8.2275,46.8182
1987,7,Ireland,15.659139784946236,11.627777777777778,19.794565217391302,114.5,11.9,0.0,1.7890625,275.45454545454544,15.77674418604651,-7.3055,53.77980000000001
1987,7,Switzerland,18.675806451612903,14.232258064516127,24.080645161290324,317.8,30.1,0.0,3.417204301075269,206.0,7.792857142857143,8.2275,46.8182
1987,8,Ireland,15.376344086021506,11.26590909090909,19.455555555555556,217.4,35.1,0.0,2.978082191780822,250.27450980392157,13.801333333333332,-7.3055,53.77980000000001
1987,8,Switzerland,17.758064516129032,13.036559139784947,23.543010752688172,262.2,42.2,0.0,2.8193548387096774,215.0,7.957142857142857,8.2275,46.8182
1987,9,Ireland,12.92,8.639285714285714,16.812359550561798,226.6,20.8,0.0,2.8683544303797466,224.72222222222223,16.075641025641026,-7.3055,53.779799999999994
1987,9,Switzerland,16.981666666666666,12.63,22.986666666666668,347.3,75.2,0.0,3.858888888888889,33.5,10.200000000000001,8.2275,46.8182
1987,10,Ireland,9.120430107526882,5.534408602150538,12.468478260869563,364.3,42.7,0.0,4.285882352941177,196.3684210526316,16.501149425287355,-7.3055,53.77980000000001
1987,10,Switzerland,10.711290322580645,8.086021505376344,14.508602150537634,211.4,41.0,0.0,2.2731182795698923,,4.266666666666667,8.2275,46.8182
1987,11,Ireland,7.517777777777778,4.295402298850575,9.946590909090908,175.2,15.0,0.0,2.136585365853658,223.8153846153846,16.951764705882354,-7.3055,53.779799999999994
1987,11,Switzerland,5.555000000000001,3.338888888888889,8.693333333333333,161.7,14.4,0.0,1.7966666666666666,118.0,10.6,8.2275,46.8182
1987,12,Ireland,7.758064516129032,4.950549450549451,9.613186813186813,270.7,22.1,0.0,3.26144578313253,147.96296296296296,21.813483146067416,-7.3055,53.77980000000001
1987,12,Switzerland,2.6806451612903226,0.6129032258064516,5.365591397849462,136.3,20.0,0.0,1.4655913978494626,37.0,7.1428571428571415,8.2275,46.8182
1988,1,Ireland,5.755913978494624,2.4114942528735632,8.405681818181819,533.2,39.1,0.0,5.7956521739130435,206.42465753424656,22.259756097560974,-7.3055,53.77980000000001
1988,1,Switzerland,3.72741935483871,1.7204301075268817,7.197849462365591,203.5,15.3,0.0,2.1881720430107525,218.75,11.85,8.2275,46.8182
1988,2,Ireland,5.15632183908046,1.7518072289156628,8.358333333333334,215.7,19.1,0.0,2.8381578947368418,261.10769230769233,20.725316455696202,-7.305500000000001,53.7798
1988,2,Switzerland,2.0637931034482757,-0.5620689655172414,6.259770114942529,202.1,28.9,0.0,2.3229885057471265,154.0,10.37142857142857,8.2275,46.8182
1988,3,Ireland,7.390322580645161,4.118072289156626,10.605747126436782,287.0,20.1,0.0,3.6794871794871793,262.92063492063494,19.694285714285712,-7.3055,53.77980000000001
1988,3,Switzerland,4.398387096774194,1.670967741935484,7.941935483870968,405.7,33.3,0.0,4.362365591397849,157.33333333333334,9.541666666666666,8.2275,46.8182
1988,4,Ireland,8.908888888888889,4.938202247191011,12.822222222222223,122.1,18.0,0.0,1.4890243902439024,144.40322580645162,15.234523809523811,-7.3055,53.779799999999994
1988,4,Switzerland,9.685,4.56,14.755555555555556,162.2,26.2,0.0,1.8022222222222222,,6.8428571428571425,8.2275,46.8182
1988,5,Ireland,11.121505376344086,6.657142857142857,15.27741935483871,256.4,39.1,0.0,3.287179487179487,209.0,17.347619047619048,-7.3055,53.77980000000001
1988,5,Switzerland,14.324193548387097,9.506451612903225,19.70967741935484,281.0,24.4,0.0,3.021505376344086,123.0,7.4363636363636365,8.2275,46.8182
1988,6,Ireland,14.794444444444444,10.243333333333332,19.02111111111111,96.0,20.0,0.0,1.4328358208955223,195.68085106382978,13.72,-7.3055,53.779799999999994
1988,6,Switzerland,16.16,11.32,21.732222222222223,281.7,52.4,0.0,3.13,,5.82,8.2275,46.8182
1988,7,Ireland,13.838709677419354,10.433333333333334,17.670967741935485,344.8,34.0,0.0,3.963218390804598,257.44776119402985,20.312820512820515,-7.3055,53.77980000000001
1988,7,Switzerland,18.458064516129035,12.511827956989247,24.447311827956987,299.9,41.9,0.0,3.224731182795699,219.5,9.16,8.2275,46.8182
1988,8,Ireland,14.273118279569893,10.735483870967741,17.904301075268815,247.5,21.1,0.0,3.09375,231.45205479452054,18.660227272727273,-7.3055,53.77980000000001
1988,8,Switzerland,18.62741935483871,13.186021505376344,24.6,373.59999999999997,80.4,0.0,4.017204301075268,,6.025,8.2275,46.8182
1988,9,Ireland,12.687777777777779,9.3125,15.894444444444444,174.4,25.4,0.0,2.264935064935065,254.92957746478874,17.802500000000002,-7.3055,53.779799999999994
1988,9,Switzerland,14.475,10.333333333333334,19.57,208.3,26.4,0.0,2.3144444444444447,,9.0,8.2275,46.8182
1988,10,Ireland,10.619354838709677,7.23448275862069,13.336263736263735,406.1,57.9,0.0,4.667816091954023,166.46774193548387,20.32361111111111,-7.3055,53.77980000000001
1988,10,Switzerland,11.169354838709678,8.074193548387097,15.091397849462366,357.1,40.2,0.0,3.839784946236559,28.0,5.025,8.2275,46.8182
1988,11,Ireland,7.569999999999999,3.7341176470588233,10.333333333333334,101.8,8.9,0.0,1.3051282051282052,166.37777777777777,14.476315789473684,-7.3055,53.779799999999994
1988,11,Switzerland,3.8216666666666663,0.9377777777777777,6.752222222222223,132.3,17.7,0.0,1.4700000000000002,228.0,9.05,8.2275,46.8182
1988,12,Ireland,8.712903225806452,5.856666666666667,10.504444444444443,175.3,21.1,0.0,2.3373333333333335,226.01298701298703,20.582558139534882,-7.3055,53.77980000000001
1988,12,Switzerland,2.8129032258064517,0.7096774193548387,5.59247311827957,248.8,26.8,0.0,2.675268817204301,41.5,11.26,8.2275,46.8182
1989,1,Ireland,7.856989247311828,4.442222222222222,10.245454545454546,198.7,16.0,0.0,2.423170731707317,219.5,21.97051282051282,-7.3055,53.77980000000001
1989,1,Switzerland,1.2193548387096773,-0.8086021505376344,4.219354838709677,26.099999999999998,3.9,0.0,0.2806451612903226,26.0,6.433333333333334,8.2275,46.8182
1989,2,Ireland,6.685714285714286,3.0024096385542167,9.673493975903614,256.7,19.1,0.0,3.2087499999999998,233.14285714285714,25.335,-7.3055,53.7798
1989,2,Switzerland,2.9482142857142857,0.5273809523809524,7.005952380952381,201.0,29.9,0.0,2.392857142857143,,3.6666666666666665,8.2275,46.8182
1989,3,Ireland,7.408602150537634,3.1632183908045977,11.13888888888889,349.1,29.0,0.0,4.01264367816092,231.0857142857143,23.143037974683544,-7.3055,53.77980000000001
1989,3,Switzerland,8.038709677419355,3.547311827956989,13.951612903225806,147.8,20.4,0.0,1.589247311827957,297.0,4.857142857142857,8.2275,46.8182
1989,4,Ireland,6.721111111111111,2.5292134831460675,10.88111111111111,185.3,21.1,0.0,2.31625,200.3,15.510975609756098,-7.3055,53.779799999999994
1989,4,Switzerland,7.680000000000001,4.497777777777778,11.887777777777778,328.6,28.7,0.0,3.651111111111111,101.0,12.414285714285715,8.2275,46.8182
1989,5,Ireland,12.508602150537634,7.693478260869565,17.319565217391304,39.0,5.1,0.0,0.582089552238806,171.95454545454547,15.143529411764707,-7.3055,53.77980000000001
1989,5,Switzerland,14.751612903225807,8.597849462365591,21.43548387096774,98.8,12.9,0.0,1.0623655913978494,49.0,9.977777777777778,8.2275,46.8182
1989,6,Ireland,13.95,9.0561797752809,18.652272727272727,161.1,25.9,0.0,2.4784615384615383,231.40740740740742,15.138095238095238,-7.3055,53.779799999999994
1989,6,Switzerland,16.235,10.37888888888889,22.53777777777778,133.8,23.0,0.0,1.4866666666666668,235.0,9.016666666666667,8.2275,46.8182
1989,7,Ireland,17.718279569892474,12.886666666666667,22.817204301075268,45.099999999999994,5.1,0.0,0.6263888888888888,251.43103448275863,14.918292682926829,-7.3055,53.77980000000001
1989,7,Switzerland,19.549999999999997,14.270967741935484,25.45268817204301,324.1,36.2,0.0,3.48494623655914,242.0,6.942857142857143,8.2275,46.8182
1989,8,Ireland,15.83763440860215,12.01978021978022,19.672826086956523,234.2,33.0,0.0,3.081578947368421,250.02898550724638,19.047435897435896,-7.3055,53.77980000000001
1989,8,Switzerland,18.683870967741935,13.404301075268815,24.95483870967742,212.1,27.9,0.0,2.2806451612903227,220.0,6.5,8.2275,46.8182
1989,9,Ireland,13.597777777777777,9.842528735632184,17.075280898876404,161.3,18.4,0.0,2.1223684210526317,208.56140350877192,16.23333333333333,-7.3055,53.779799999999994
1989,9,Switzerland,14.79,10.573333333333334,20.308888888888887,164.5,27.0,0.0,1.8277777777777777,123.66666666666667,7.788888888888888,8.2275,46.8182
1989,10,Ireland,11.827956989247312,9.25934065934066,14.48777777777778,261.1,29.0,0.0,3.528378378378379,231.91666666666666,19.52560975609756,-7.3055,53.77980000000001
1989,10,Switzerland,10.761290322580646,6.490322580645161,16.767741935483873,188.1,29.5,0.0,2.02258064516129,35.0,5.2555555555555555,8.2275,46.8182
1989,11,Ireland,8.015555555555554,5.5807692307692305,10.045238095238094,147.8,18.0,0.0,1.9194805194805196,139.875,16.52054794520548,-7.3055,53.779799999999994
1989,11,Switzerland,3.4516666666666667,0.5411111111111111,6.858888888888888,133.3,22.8,0.0,1.4811111111111113,,7.016666666666666,8.2275,46.8182
1989,12,Ireland,6.067741935483871,3.1161290322580646,8.103370786516855,363.5,49.0,0.0,4.17816091954023,129.77777777777777,18.061842105263157,-7.3055,53.77980000000001
1989,12,Switzerland,3.0951612903225807,0.489247311827957,6.121505376344086,198.5,19.3,0.0,2.1344086021505375,238.0,7.685714285714285,8.2275,46.8182
1990,1,Ireland,7.212903225806451,3.81978021978022,9.680681818181817,361.3,23.1,0.0,4.250588235294118,213.76388888888889,25.396250000000002,-7.3055,53.77980000000001
1990,1,Switzerland,1.0467741935483872,-1.1634408602150539,4.869892473118279,91.3,21.5,0.0,0.9817204301075269,,7.7,8.2275,46.8182
1990,2,Ireland,7.122619047619047,3.5888888888888886,9.964556962025316,533.0,38.1,0.0,6.746835443037975,218.17391304347825,31.99066666666667,-7.3055,53.7798
1990,2,Switzerland,6.610714285714286,2.7035714285714283,12.202380952380953,389.4,46.2,0.0,4.635714285714285,230.0,7.881818181818181,8.2275,46.8182
1990,3,Ireland,8.719354838709677,5.643010752688172,11.75483870967742,72.4,11.4,0.0,1.019718309859155,230.71951219512195,24.96629213483146,-7.3055,53.77980000000001
1990,3,Switzerland,7.487096774193549,2.9516129032258065,13.266666666666666,76.5,16.6,0.0,0.8225806451612904,127.0,6.95,8.2275,46.8182
1990,4,Ireland,8.125555555555556,3.947777777777778,12.513333333333334,123.2,14.0,0.0,1.502439024390244,218.64285714285714,19.248809523809523,-7.3055,53.779799999999994
1990,4,Switzerland,7.641666666666667,3.8377777777777777,12.505555555555556,218.6,32.7,0.0,2.428888888888889,140.5,8.338888888888889,8.2275,46.8182
1990,5,Ireland,12.783870967741937,8.279347826086957,17.121739130434783,92.2,11.7,0.0,1.336231884057971,177.0,14.457777777777778,-7.3055,53.77980000000001
1990,5,Switzerland,15.23709677419355,9.605376344086022,21.738709677419354,171.6,17.4,0.0,1.8451612903225807,168.33333333333334,7.766666666666667,8.2275,46.8182
1990,6,Ireland,13.017777777777777,9.444827586206896,16.808888888888887,245.0,32.0,0.0,3.0625,236.40845070422534,17.91111111111111,-7.3055,53.779799999999994
1990,6,Switzerland,15.815,11.337777777777777,21.421111111111113,489.2,38.0,0.0,5.435555555555555,228.5,7.316666666666666,8.2275,46.8182
1990,7,Ireland,16.049462365591395,11.911363636363637,20.4010989010989,138.3,27.9,0.0,1.8945205479452056,202.33333333333334,18.18354430379747,-7.3055,53.77980000000001
1990,7,Switzerland,19.146774193548385,12.95483870967742,25.359139784946237,232.4,45.8,0.0,2.498924731182796,255.0,6.707142857142857,8.2275,46.8182
1990,8,Ireland,16.274193548387096,12.664444444444444,20.353763440860217,229.5,90.4,0.0,3.0197368421052633,243.83076923076922,15.667469879518073,-7.3055,53.77980000000001
1990,8,Switzerland,19.580645161290324,13.664516129032258,26.12688172043011,126.5,19.9,0.0,1.3602150537634408,238.0,6.2,8.2275,46.8182
1990,9,Ireland,12.856666666666666,8.623863636363636,17.198850574712644,55.2,14.2,0.0,0.736,234.359375,14.784705882352942,-7.3055,53.779799999999994
1990,9,Switzerland,14.3,9.273333333333333,19.954444444444444,255.4,32.4,0.0,2.8377777777777777,213.0,8.258823529411766,8.2275,46.8182
1990,10,Ireland,11.493548387096775,8.644943820224718,14.005434782608695,437.4,34.0,0.0,5.536708860759493,200.875,21.49620253164557,-7.3055,53.77980000000001
1990,10,Switzerland,11.620967741935484,8.206451612903226,16.5,308.2,30.3,0.0,3.313978494623656,137.16666666666666,8.160869565217391,8.2275,46.8182
1990,11,Ireland,7.391111111111112,4.3604651162790695,10.235227272727274,187.0,24.3,0.0,2.3375,227.7910447761194,18.807792207792208,-7.3055,53.779799999999994
1990,11,Switzerland,5.137777777777777,2.7633333333333336,7.805555555555555,349.3,38.8,0.0,3.881111111111111,183.88888888888889,6.716,8.2275,46.8182
1990,12,Ireland,5.266666666666667,2.0,7.870454545454546,317.6,29.0,0.0,3.920987654320988,241.36065573770492,20.60886075949367,-7.3055,53.77980000000001
1990,12,Switzerland,0.9096774193548387,-1.1978494623655915,3.143010752688172,167.6,13.8,0.0,1.8021505376344085,147.07692307692307,12.97391304347826,8.2275,46.8182
1991,1,Ireland,4.702150537634409,1.4307692307692306,6.9911111111111115,260.3,21.6,0.0,3.25375,197.78947368421052,21.434831460674157,-7.3055,53.77980000000001
1991,1,Switzerland,1.9010752688172043,-0.3838709677419355,4.0784946236559145,133.5,14.0,0.0,1.435483870967742,208.9,9.84736842105263,8.2275,46.8182
1991,2,Ireland,4.059523809523809,0.6612500000000001,6.993975903614458,252.7,23.9,0.0,3.4616438356164383,182.7704918032787,16.988311688311686,-7.3055,53.7798
1991,2,Switzerland,-0.44642857142857145,-3.923809523809524,3.645238095238095,50.7,6.7,0.0,0.6035714285714286,190.66666666666666,9.558333333333334,8.2275,46.8182
1991,3,Ireland,7.940860215053763,4.595454545454545,11.188888888888888,270.9,16.0,0.0,3.564473684210526,164.0281690140845,17.090243902439024,-7.3055,53.77980000000001
1991,3,Switzerland,7.679569892473118,4.2182795698924735,11.740860215053765,198.6,27.3,0.0,2.1354838709677417,51.0,7.1466666666666665,8.2275,46.8182
1991,4,Ireland,8.24,4.78876404494382,11.747727272727273,270.4,27.6,0.0,3.605333333333333,200.3108108108108,22.11375,-7.3055,53.779799999999994
1991,4,Switzerland,8.19,3.241111111111111,13.791111111111112,120.4,17.4,0.0,1.3377777777777777,43.0,8.18125,8.2275,46.8182
1991,5,Ireland,11.910752688172044,7.610752688172043,16.34065934065934,22.3,4.1,0.0,0.29342105263157897,259.65671641791045,14.972619047619048,-7.3055,53.77980000000001
1991,5,Switzerland,10.572043010752688,5.401075268817205,15.811827956989248,206.79999999999998,48.2,0.0,2.2236559139784946,47.25,12.76,8.2275,46.8182
1991,6,Ireland,12.38888888888889,8.865168539325843,16.247777777777777,236.4,17.0,0.0,3.07012987012987,227.1184210526316,18.366666666666667,-7.3055,53.779799999999994
1991,6,Switzerland,15.613333333333333,11.166666666666666,20.54,454.3,43.5,0.0,5.047777777777778,233.66666666666666,9.038461538461538,8.2275,46.8182
1991,7,Ireland,15.65268817204301,12.60217391304348,19.044565217391302,326.9,190.2,0.0,4.417567567567567,174.73529411764707,18.719753086419754,-7.3055,53.77980000000001
1991,7,Switzerland,20.406521739130437,15.013978494623656,26.520430107526884,235.0,85.0,0.0,2.5268817204301075,50.0,7.040000000000001,8.2275,46.8182
1991,8,Ireland,16.14301075268817,12.287096774193548,20.232967032967032,111.10000000000001,18.0,0.0,1.5013513513513514,221.55172413793105,14.555056179775281,-7.3055,53.77980000000001
1991,8,Switzerland,20.39462365591398,14.36021505376344,26.89677419354839,43.9,10.3,0.0,0.4720430107526882,,6.125,8.2275,46.8182
1991,9,Ireland,14.535555555555556,10.301111111111112,18.605555555555554,217.7,68.1,0.0,2.7556962025316456,173.23076923076923,16.446666666666665,-7.3055,53.779799999999994
1991,9,Switzerland,16.991111111111113,12.363333333333333,22.59,306.59999999999997,51.6,0.0,3.4066666666666663,220.0,7.711111111111112,8.2275,46.8182
1991,10,Ireland,9.938709677419354,6.665555555555556,12.79888888888889,304.1,53.1,0.0,3.7543209876543213,202.57534246575344,17.539534883720933,-7.3055,53.77980000000001
1991,10,Switzerland,9.176344086021505,5.937634408602151,13.113978494623655,190.1,27.9,0.0,2.044086021505376,129.0,6.164285714285714,8.2275,46.8182
1991,11,Ireland,7.423333333333334,4.368604651162791,9.907954545454546,303.4,45.0,0.0,3.7456790123456787,236.77027027027026,22.29277108433735,-7.3055,53.779799999999994
1991,11,Switzerland,4.923333333333334,2.4433333333333334,7.6211111111111105,324.1,39.1,0.0,3.6011111111111114,213.16666666666666,9.28,8.2275,46.8182
1991,12,Ireland,7.409677419354839,4.206741573033708,9.373809523809523,117.5,22.1,0.0,1.4329268292682926,197.2741935483871,20.566233766233765,-7.3055,53.77980000000001
1991,12,Switzerland,0.575,-1.5989247311827957,2.9,163.6,50.4,0.0,1.7591397849462365,72.0,9.741666666666667,8.2275,46.8182
1992,1,Ireland,6.174193548387097,3.1068181818181815,8.082795698924732,220.8,82.0,0.0,2.905263157894737,183.609375,16.101136363636364,-7.3055,53.77980000000001
1992,1,Switzerland,-0.10967741935483868,-2.610752688172043,2.732258064516129,53.2,13.7,0.0,0.5720430107526882,63.5,7.644444444444444,8.2275,46.8182
1992,2,Ireland,7.149425287356322,3.638823529411765,9.756976744186046,171.9,11.9,0.0,2.2920000000000003,223.85714285714286,19.955000000000002,-7.305500000000001,53.7798
1992,2,Switzerland,2.4597701149425286,-1.1402298850574712,6.650574712643678,113.5,14.6,0.0,1.3045977011494252,121.2,7.963157894736843,8.2275,46.8182
1992,3,Ireland,8.187096774193549,5.096590909090909,10.895555555555555,245.7,22.1,0.0,2.996341463414634,248.21794871794873,25.098765432098766,-7.3055,53.77980000000001
1992,3,Switzerland,6.554838709677419,2.410752688172043,11.23010752688172,218.1,22.1,0.0,2.3451612903225807,242.2,7.660869565217392,8.2275,46.8182
1992,4,Ireland,8.611494252873564,5.34,11.865909090909092,226.7,23.9,0.0,2.9064102564102563,199.16216216216216,21.223076923076924,-7.3055,53.779799999999994
1992,4,Switzerland,9.242222222222221,4.504444444444444,14.242222222222221,270.0,46.3,0.0,3.0,69.125,11.05909090909091,8.2275,46.8182
1992,5,Ireland,12.218279569892472,8.011827956989247,16.40869565217391,150.6,18.0,0.0,2.12112676056338,178.27397260273972,19.33095238095238,-7.3055,53.77980000000001
1992,5,Switzerland,15.29247311827957,10.06236559139785,20.92795698924731,140.7,24.6,0.0,1.5129032258064514,41.0,7.195,8.2275,46.8182
1992,6,Ireland,14.871111111111112,10.647191011235956,19.316666666666666,95.1,18.6,0.0,1.440909090909091,202.7945205479452,13.679268292682927,-7.3055,53.779799999999994
1992,6,Switzerland,16.227777777777778,12.11888888888889,21.21,322.6,33.6,0.0,3.5844444444444448,97.33333333333333,8.211111111111112,8.2275,46.8182
1992,7,Ireland,15.61505376344086,12.126086956521737,19.456521739130434,272.3,53.1,0.0,3.89,219.0632911392405,15.66179775280899,-7.3055,53.77980000000001
1992,7,Switzerland,19.520430107526884,14.95483870967742,25.0505376344086,290.0,31.8,0.0,3.118279569892473,227.5,6.061904761904762,8.2275,46.8182
1992,8,Ireland,13.911827956989248,10.31304347826087,17.718478260869563,321.8,23.1,0.0,4.073417721518988,226.2289156626506,17.865555555555556,-7.3055,53.77980000000001
1992,8,Switzerland,21.391304347826086,15.887096774193548,27.581720430107527,208.70000000000002,37.0,0.0,2.2440860215053764,,7.4105263157894745,8.2275,46.8182
1992,9,Ireland,11.895555555555555,8.334883720930232,15.353488372093024,260.7,23.9,0.0,3.1409638554216865,220.84126984126985,17.9,-7.3055,53.779799999999994
1992,9,Switzerland,15.010344827586207,11.053333333333333,20.03,149.6,24.1,0.0,1.6622222222222223,232.66666666666666,5.871428571428571,8.2275,46.8182
1992,10,Ireland,8.07741935483871,4.672826086956522,11.16304347826087,120.5,15.2,0.0,1.5253164556962024,231.5897435897436,15.851685393258427,-7.3055,53.77980000000001
1992,10,Switzerland,8.511827956989247,6.041935483870968,11.448387096774194,420.2,41.0,0.0,4.518279569892473,128.33333333333334,10.072222222222223,8.2275,46.8182
1992,11,Ireland,8.267777777777779,4.989655172413793,10.961363636363636,289.3,30.0,0.0,3.528048780487805,219.02739726027397,20.84457831325301,-7.3055,53.779799999999994
1992,11,Switzerland,7.0633333333333335,4.112222222222223,10.07,431.9,47.6,0.0,4.7988888888888885,236.5,8.194736842105264,8.2275,46.8182
1992,12,Ireland,5.619354838709677,2.065934065934066,7.853932584269663,203.2,17.0,0.0,2.572151898734177,198.04225352112675,16.925301204819277,-7.3055,53.77980000000001
1992,12,Switzerland,1.826086956521739,-0.17311827956989245,3.8946236559139784,214.79999999999998,25.4,0.0,2.3096774193548386,167.0,7.004761904761905,8.2275,46.8182
1993,1,Ireland,,2.609677419354839,9.63225806451613,78.6,10.9,0.0,2.5354838709677416,,,-7.3055,53.77980000000001
1993,1,Switzerland,3.429761904761905,0.11935483870967742,7.444086021505376,69.7,8.6,0.0,0.7494623655913979,165.0,8.095652173913043,8.2275,46.8182
1993,2,Ireland,,3.6107142857142853,9.532142857142857,21.8,7.5,0.0,0.7785714285714286,,,-7.3055,53.7798
1993,2,Switzerland,0.23928571428571432,-2.2273809523809525,3.4583333333333335,47.7,9.9,0.0,0.5678571428571428,43.333333333333336,6.5,8.2275,46.8182
1993,3,Ireland,,3.532258064516129,10.474193548387097,25.7,9.0,0.0,0.8290322580645161,,,-7.3055,53.77980000000001
1993,3,Switzerland,4.872580645161291,0.4161290322580645,10.223655913978494,81.0,14.5,0.0,0.8709677419354839,75.0,10.444444444444445,8.2275,46.8182
1993,4,Ireland,,5.363333333333333,13.270000000000001,46.6,8.1,0.0,1.5533333333333335,,,-7.3055,53.779799999999994
1993,4,Switzerland,10.525,6.173333333333334,16.28,183.0,18.6,0.0,2.033333333333333,216.0,9.18888888888889,8.2275,46.8182
1993,5,Ireland,10.547311827956989,6.558241758241758,14.585869565217392,376.6,36.1,0.0,4.955263157894737,145.1492537313433,17.110344827586207,-7.3055,53.77980000000001
1993,5,Switzerland,14.511290322580646,9.926881720430108,20.329032258064515,274.5,40.7,0.0,2.9516129032258065,108.0,6.746666666666667,8.2275,46.8182
1993,6,Ireland,13.760000000000002,10.202352941176471,17.536363636363635,301.2,81.4,0.0,3.8615384615384616,251.89830508474577,14.377215189873418,-7.3055,53.779799999999994
1993,6,Switzerland,17.205,12.561111111111112,22.822222222222223,304.7,32.8,0.0,3.3855555555555554,222.0,6.3100000000000005,8.2275,46.8182
1993,7,Ireland,14.634408602150538,11.107692307692307,18.416483516483517,213.6,24.9,0.0,2.8105263157894735,260.50704225352115,18.09625,-7.3055,53.77980000000001
1993,7,Switzerland,17.675806451612903,13.058064516129033,23.11182795698925,440.0,66.1,0.0,4.731182795698925,219.0,8.3875,8.2275,46.8182
1993,8,Ireland,14.112903225806452,10.220879120879122,18.150537634408604,113.0,24.9,0.0,1.4125,257.4769230769231,14.422784810126583,-7.3055,53.77980000000001
1993,8,Switzerland,18.621538461538464,13.243010752688171,24.263440860215052,278.3,32.3,0.0,2.99247311827957,42.5,8.21875,8.2275,46.8182
1993,9,Ireland,12.333333333333334,8.823255813953487,15.846666666666668,399.3,58.4,0.0,4.92962962962963,177.32692307692307,16.595000000000002,-7.3055,53.779799999999994
1993,9,Switzerland,13.428333333333335,9.918888888888889,17.90111111111111,471.6,85.2,0.0,5.24,161.66666666666666,9.266666666666667,8.2275,46.8182
1993,10,Ireland,8.063440860215053,4.3525,11.696511627906977,166.1,20.8,0.0,2.157142857142857,135.97619047619048,11.80204081632653,-7.3055,53.77980000000001
1993,10,Switzerland,8.406451612903227,6.417204301075269,11.28494623655914,368.8,36.3,0.0,3.9655913978494626,32.666666666666664,8.877777777777778,8.2275,46.8182
1993,11,Ireland,7.183333333333334,3.723684210526316,9.430588235294119,194.2,21.1,0.0,2.66027397260274,166.2258064516129,15.592682926829267,-7.3055,53.779799999999994
1993,11,Switzerland,2.4650000000000003,0.3511111111111111,4.666666666666667,92.10000000000001,31.6,0.0,1.0233333333333334,118.5,5.2299999999999995,8.2275,46.8182
1993,12,Ireland,6.348387096774193,3.3433734939759034,8.841249999999999,488.5,23.9,0.0,5.815476190476191,245.72727272727272,25.053333333333335,-7.3055,53.77980000000001
1993,12,Switzerland,4.258064516129032,1.8021505376344085,7.633333333333333,330.9,23.0,0.0,3.558064516129032,235.75,10.590909090909092,8.2275,46.8182
1994,1,Ireland,5.961290322580645,2.3461538461538463,8.667058823529413,332.0,23.9,0.0,3.9523809523809526,234.30434782608697,23.129411764705882,-7.3055,53.77980000000001
1994,1,Switzerland,2.9693548387096773,0.4741935483870967,6.146236559139785,230.5,18.9,0.0,2.478494623655914,220.0,6.0125,8.2275,46.8182
1994,2,Ireland,5.207142857142857,2.3753623188405797,7.717105263157895,444.0,39.9,0.0,6.0,162.5952380952381,21.252173913043478,-7.3055,53.7798
1994,2,Switzerland,2.9,0.054761904761904755,6.465476190476191,158.2,14.5,0.0,1.8833333333333333,234.0,7.022222222222222,8.2275,46.8182
1994,3,Ireland,7.89247311827957,4.416279069767442,11.027777777777779,276.6,19.1,0.0,3.292857142857143,236.62264150943398,26.285714285714285,-7.3055,53.77980000000001
1994,3,Switzerland,9.496774193548386,5.560215053763441,14.188172043010752,122.6,19.9,0.0,1.318279569892473,227.75,11.633333333333333,8.2275,46.8182
